iso3,hazard,JEL,h_week,JEL_adj,pop,JEL_pop_share,JEL_adj_pop_share
AGO,Earthquake,9799.04427760086,43.4,10631.963041196934,37885849.0,0.0002586465536934611,0.0002806315107574053
AGO,Flood,6676.731079665457,43.4,7244.25322143702,37885849.0,0.00017623284830347758,0.00019121264040927315
AGO,all_hazards,16475.775357266317,43.4,17876.216262633952,37885849.0,0.00043487940199693866,0.0004718441511666784
ALB,Earthquake,5407.34085076975,42.01,5679.059728520931,2714617.0,0.0019919350872589945,0.0020920298253937594
ALB,Flood,6143.153127706786,42.01,6451.846572374052,2714617.0,0.002262990737811922,0.002376706022386971
ALB,Tsunami,263.49433119021944,42.01,276.73492133252796,2714617.0,9.706501181942773e-05,0.00010194252866335397
ALB,all_hazards,11813.988309666756,42.01,12407.64122222751,2714617.0,0.004351990836890344,0.004570678376444084
ARG,Earthquake,14565.393105377243,36.45,13272.714467275015,45696159.0,0.0003187443632927057,0.00029045580105047813
ARG,Flood,7734.4170916527455,36.45,7047.9875747685655,45696159.0,0.00016925748817647334,0.00015423588610081134
ARG,all_hazards,22299.81019702999,36.45,20320.70204204358,45696159.0,0.0004880018514691791,0.00044469168715128947
ARM,Earthquake,4923.573144735888,38.8,4775.865950393811,3033500.0,0.0016230668022864307,0.0015743747982178377
ARM,Flood,2149.5039523606647,38.8,2085.0188337898444,3033500.0,0.0007085887431549908,0.000687331080860341
ARM,all_hazards,7073.077097096552,38.8,6860.884784183656,3033500.0,0.0023316555454414214,0.002261705879078179
AUS,Earthquake,2156.236893821455,32.29,1740.6222325373697,27204809.0,7.925940203518632e-05,6.398215229290416e-05
AUS,Flood,1446.292140977545,32.29,1167.519330804123,27204809.0,5.316310586769953e-05,4.291591721170044e-05
AUS,Storm surge,375.87328187692583,32.29,303.4237067951484,27204809.0,1.3816427892470255e-05,1.1153311416196615e-05
AUS,Tsunami,2443.3299032928603,32.29,1972.3780644331614,27204809.0,8.98124262990731e-05,7.250108112992675e-05
AUS,Wind,2010.3338884746963,32.29,1622.8420314711987,27204809.0,7.38962691660396e-05,5.965276328428546e-05
AUS,all_hazards,8432.066108443483,32.29,6806.785366041002,27204809.0,0.0003099476312604688,0.00025020522533501343
AUT,Earthquake,3396.134452965355,33.97,2884.167184180828,9178482.0,0.00037001047155350473,0.00031423139296681387
AUT,Flood,42.87408472706835,33.97,36.41081645446279,9178482.0,4.671152019153968e-06,3.966975852266507e-06
AUT,all_hazards,3439.008537692424,33.97,2920.578000635291,9178482.0,0.00037468162357265876,0.0003181983688190804
AZE,Earthquake,7601.201305594593,34.43,6542.7340237905455,10202850.0,0.0007450076503716699,0.0006412653350574149
AZE,Flood,467.9926955046325,34.43,402.8247126556124,10202850.0,4.5868820526091484e-05,3.9481587267833244e-05
AZE,all_hazards,8069.194001099225,34.43,6945.558736446158,10202850.0,0.0007908764708977614,0.0006807469223252482
BDI,Earthquake,45665.09994263254,40.27,45973.33936724532,14047786.0,0.003250697294408709,0.0032726395011459684
BDI,Flood,6221.183702117777,40.27,6263.176692107072,14047786.0,0.00044285866129493837,0.0004458479572586792
BDI,all_hazards,51886.283644750314,40.27,52236.51605935238,14047786.0,0.003693555955703647,0.003718487458404647
BEL,Earthquake,4298.4977262394295,34.54,3711.752786607747,11876844.0,0.0003619225550356163,0.00031252012627325465
BEL,Flood,76.4149507960212,34.54,65.9843100123643,11876844.0,6.433944134992528e-06,5.555710760566048e-06
BEL,all_hazards,4374.9126770354505,34.54,3777.7370966201115,11876844.0,0.00036835649917060884,0.00031807583703382075
BEN,Earthquake,1742.2156619880611,41.55,1809.7265188900983,14462724.0,0.00012046248424488092,0.00012513040550937005
BEN,Flood,8990.210796350946,41.55,9338.581464709545,14462724.0,0.0006216125535100404,0.0006457000399585545
BEN,all_hazards,10732.426458339007,41.55,11148.307983599643,14462724.0,0.0007420750377549213,0.0007708304454679245
BFA,Earthquake,333.99520936660133,46.32,386.76645244652434,23548781.0,1.4183120959280284e-05,1.642405407084657e-05
BFA,Flood,2760.1590567633157,46.32,3196.2641877319193,23548781.0,0.0001172102732945419,0.00013572949647507951
BFA,all_hazards,3094.1542661299172,46.32,3583.0306401784446,23548781.0,0.00013139339425382218,0.00015215355054592613
BGD,Earthquake,97542.95862070438,46.02,112223.1738931204,173562364.0,0.0005620052433758299,0.0006465870325038924
BGD,Flood,234632.79296580207,46.02,269945.0283071553,173562364.0,0.0013518644685307586,0.0015553200710446378
BGD,Storm surge,27497.43884079384,46.02,31635.80338633331,173562364.0,0.00015842973215549102,0.00018227340684489243
BGD,Tsunami,3902.8137208650073,46.02,4490.187185855191,173562364.0,2.248652087306789e-05,2.5870742264464612e-05
BGD,Wind,22069.08557336166,46.02,25390.48295215259,173562364.0,0.0001271536355275828,0.00014629025767448403
BGD,all_hazards,385645.08972152695,46.02,443684.67572461686,173562364.0,0.0022219396004627304,0.0025563415103323716
BGR,Earthquake,1504.9230418086968,39.0,1467.2999657634793,6444366.0,0.00023352538353791464,0.00022768724894946677
BGR,Flood,589.5793597458514,39.0,574.8398757522052,6444366.0,9.148756599886652e-05,8.920037684889486e-05
BGR,all_hazards,2094.502401554548,39.0,2042.1398415156843,6444366.0,0.00032501294953678114,0.0003168876257983616
BIH,Earthquake,547.4819973245194,41.31,565.4120327368975,3164253.0,0.00017302093016093194,0.00017868736562370248
BIH,Flood,1060.7951292189512,41.31,1095.5361697008718,3164253.0,0.00033524346163816583,0.0003462226850068158
BIH,all_hazards,1608.2771265434706,41.31,1660.9482024377692,3164253.0,0.0005082643917990977,0.0005249100506305182
BLR,Earthquake,120.12171554295406,39.11,117.44900737212333,9133712.0,1.3151467392770219e-05,1.2858847243281081e-05
BLR,Flood,4104.355234519626,39.11,4013.033330551564,9133712.0,0.0004493633294458623,0.00043936499536569186
BLR,all_hazards,4224.47695006258,39.11,4130.482337923687,9133712.0,0.00046251479683863254,0.00045222384260897285
BLZ,Earthquake,97.58964433353721,39.0,95.14990322519877,417072.0,0.0002339875233377863,0.00022813783525434163
BLZ,Flood,1218.0041731565718,39.0,1187.5540688276574,417072.0,0.0029203690805342285,0.0028473598535208727
BLZ,Storm surge,269.6944200210361,39.0,262.9520595205102,417072.0,0.0006466375590330592,0.0006304716200572328
BLZ,Tsunami,5.599551118961402,39.0,5.459562340987366,417072.0,1.3425862006947006e-05,1.309021545677333e-05
BLZ,Wind,129.52445150806105,39.0,126.2863402203595,417072.0,0.00031055657418398034,0.0003027926598293808
BLZ,all_hazards,1720.4122401381676,39.0,1677.4019341347134,417072.0,0.004124976599096002,0.004021852184118602
BOL,Earthquake,3889.3394339726706,37.52,3648.2003890663655,12413315.0,0.00031331996601815636,0.0002938941281250307
BOL,Flood,5201.42266211143,37.52,4878.934457060523,12413315.0,0.0004190196303011267,0.0003930404132224569
BOL,all_hazards,9090.762096084101,37.52,8527.134846126888,12413315.0,0.000732339596319283,0.0006869345413474876
BRA,Earthquake,8992.20934145336,38.86,8735.931375221939,211998573.0,4.241636730947882e-05,4.1207500841158674e-05
BRA,Flood,76362.00013370572,38.86,74185.6831298951,211998573.0,0.00036020053839563214,0.0003499348230513566
BRA,Tsunami,0.01676056650819562,38.86,0.016282890362712042,211998573.0,7.905980814406528e-11,7.680660361195941e-11
BRA,all_hazards,85354.22623572558,38.86,82921.6307880074,211998573.0,0.0004026169847649191,0.0003911424006991189
BTN,Earthquake,904.0865476190061,54.44,1230.4617913094673,791524.0,0.0011422098983972766,0.0015545476717186938
BTN,Flood,4104.586687760552,54.44,5586.342482042111,791524.0,0.0051856755926043335,0.007057704481534497
BTN,all_hazards,5008.673235379559,54.44,6816.804273351579,791524.0,0.00632788549100161,0.00861225215325319
BWA,Earthquake,361.61456510658263,43.42,392.5326104231955,2521139.0,0.00014343301385071693,0.00015569653653495325
BWA,Flood,248.29264665130594,43.42,269.52166793999265,2521139.0,9.848431468923607e-05,0.00010690472359516578
BWA,all_hazards,609.9072117578886,43.42,662.0542783631881,2521139.0,0.00024191732853995302,0.000262601260130119
CAN,Earthquake,4430.891738324848,35.2,3899.184729725867,41288599.0,0.00010731513894004608,9.443732226724057e-05
CAN,Flood,2288.319957111379,35.2,2013.7215622580138,41288599.0,5.542256246358418e-05,4.877185496795408e-05
CAN,Tsunami,1002.2800554591053,35.2,882.0064488040127,41288599.0,2.4274983403023803e-05,2.136198539466095e-05
CAN,all_hazards,7721.491750895333,35.2,6794.912740787894,41288599.0,0.00018701268480665408,0.00016457116262985562
CHE,Earthquake,1091.189683606066,35.21,960.5197189942395,9034102.0,0.00012078562801328411,0.00010632154905869333
CHE,Flood,136.2657487517535,35.21,119.94792533873104,9034102.0,1.5083485746757509e-05,1.3277238328583299e-05
CHE,all_hazards,1227.4554323578195,35.21,1080.4676443329706,9034102.0,0.0001358691137600416,0.00011959878738727664
CHL,Earthquake,27138.499065393982,39.43,26751.775453712115,19764771.0,0.0013730742979715768,0.0013535079892254818
CHL,Flood,2107.407093281743,39.43,2077.376542202478,19764771.0,0.00010662441235882485,0.0001051050144827116
CHL,Tsunami,832.6602934700924,39.43,820.7948842881435,19764771.0,4.2128507002185474e-05,4.152817577740433e-05
CHL,all_hazards,30078.566452145817,39.43,29649.94688020274,19764771.0,0.0015218272173325872,0.0015001411794855978
CHN,Earthquake,514357.2114767156,46.10000000000001,592796.6862269149,1408975000.0,0.0003650577274094399,0.0004207290308393796
CHN,Flood,312981.74396738317,46.10000000000001,360711.45992240915,1408975000.0,0.00022213434870553642,0.00025600983688313074
CHN,Storm surge,75928.99001754851,46.10000000000001,87508.16099522468,1408975000.0,5.388952253769479e-05,6.210767472469325e-05
CHN,Tsunami,33683.53916913998,46.10000000000001,38820.27889243383,1408975000.0,2.3906413647609063e-05,2.7552141728869448e-05
CHN,Wind,113963.95993372626,46.10000000000001,131343.46382361953,1408975000.0,8.08843023713879e-05,9.321915848302456e-05
CHN,all_hazards,1050915.4445645134,46.10000000000001,1211180.0498606018,1408975000.0,0.000745872314671668,0.0008596178426590975
CIV,Earthquake,1962.5238826761424,42.61,2090.5785660207607,31934230.0,6.145518093519532e-05,6.546513149121681e-05
CIV,Flood,9274.72265443502,42.61,9879.898307636904,31934230.0,0.0002904320114947196,0.00030938270024475
CIV,all_hazards,11237.246537111161,42.61,11970.476873657664,31934230.0,0.0003518871924299149,0.0003748478317359668
CMR,Earthquake,11349.819505844578,41.05489361702128,11649.140809621054,29123744.0,0.0003897101796336549,0.0003999877491582488
CMR,Flood,10332.124089249046,41.05489361702128,10604.60638304956,29123744.0,0.00035476634079907604,0.00036412235951014955
CMR,all_hazards,21681.943595093624,41.05489361702128,22253.747192670613,29123744.0,0.0007444765204327309,0.0007641101086683983
COD,Earthquake,148028.02740202358,36.32,134409.44888103742,109276265.0,0.0013546219520041574,0.001229996732419775
COD,Flood,465923.97974029026,36.32,423058.9736041835,109276265.0,0.004263725336332553,0.0038714626053899586
COD,all_hazards,613952.0071423138,36.32,557468.422485221,109276265.0,0.0056183472883367105,0.005101459337809733
COG,Earthquake,1382.2972854818245,41.05489361702128,1418.75170006384,6332961.0,0.00021827029812465678,0.00022402659673158258
COG,Flood,46622.10952898383,41.05489361702128,47851.643672838625,6332961.0,0.007361818512538421,0.007555966896502067
COG,all_hazards,48004.406814465656,41.05489361702128,49270.395372902465,6332961.0,0.007580088810663078,0.007779993493233649
COL,Earthquake,54684.0616578248,43.19,59045.115575036325,52886363.0,0.0010339917240636267,0.001116452564057701
COL,Flood,16585.686429247737,43.19,17908.39492198024,52886363.0,0.0003136098889849494,0.0003386202776314991
COL,Storm surge,351.75116858716365,43.19,379.80332428198994,52886363.0,6.651075033977353e-06,7.1814982679370475e-06
COL,Tsunami,352.6042433513512,43.19,380.72443175862145,52886363.0,6.667205369205503e-06,7.19891499739964e-06
COL,Wind,620.2438651074923,43.19,669.7083133498147,52886363.0,1.1727860074391811e-05,1.2663156915324556e-05
COL,all_hazards,72594.34736411854,43.19,78383.74656640699,52886363.0,0.0013726477535261508,0.0014821164118698613
COM,Earthquake,941.9120590032428,37.75,888.9295056843105,866628.0,0.0010868700976696378,0.0010257336546757208
COM,Storm surge,230.4685286463405,37.75,217.50467390998384,866628.0,0.000265937090246727,0.0002509781289203486
COM,Tsunami,1142.0712764406471,37.75,1077.8297671408607,866628.0,0.0013178333453807713,0.0012437052197031028
COM,Wind,554.9195178516245,37.75,523.7052949724706,866628.0,0.0006403203195045907,0.0006043023015324576
COM,all_hazards,2869.371381941855,37.75,2707.9692417076253,866628.0,0.0033109608528017268,0.0031247193048316293
CRI,Earthquake,703.2413740774479,42.47,746.6665289267303,5129910.0,0.00013708649354032484,0.00014555158451643992
CRI,Flood,515.4552698520687,42.47,547.2846327654339,5129910.0,0.00010048037292117575,0.00010668503594905835
CRI,Tsunami,66.49165455411125,42.47,70.59751422282761,5129910.0,1.2961563566244095e-05,1.3761940116459667e-05
CRI,Wind,301.216576864147,42.47,319.816700485508,5129910.0,5.871771178522566e-05,6.234353048796334e-05
CRI,all_hazards,1586.4048753477748,42.47,1684.3653764004998,5129910.0,0.0003092461418129704,0.00032834209106992127
CYP,Earthquake,977.6598646606902,37.96,927.799211562995,1358282.0,0.0007197767949959509,0.0006830681784511574
CYP,Flood,1.9971914815209182,37.96,1.8953347159633513,1358282.0,1.4703805848276855e-06,1.3953911750014735e-06
CYP,Tsunami,196.83084844293646,37.96,186.7924751723467,1358282.0,0.00014491162250765044,0.00013752112975976027
CYP,all_hazards,1176.4879045851476,37.96,1116.487021451305,1358282.0,0.000866158798088429,0.0008219846993859192
CZE,Earthquake,1827.6466065048355,37.76,1725.2983965405645,10882164.0,0.00016794882033617904,0.000158543686397353
CZE,Flood,461.7326532478417,37.76,435.87562466596256,10882164.0,4.243022373563215e-05,4.005413120643675e-05
CZE,all_hazards,2289.379259752677,37.76,2161.174021206527,10882164.0,0.00021037904407181118,0.00019859781760378975
DEU,Earthquake,7222.804579171461,33.6,6067.155846504027,83510950.0,8.648931163124669e-05,7.265102177024722e-05
DEU,Flood,459.4113655942398,33.6,385.9055470991614,83510950.0,5.501211105780018e-06,4.621017328855215e-06
DEU,all_hazards,7682.215944765701,33.6,6453.06139360319,83510950.0,9.199052273702671e-05,7.727203909910244e-05
DNK,Earthquake,193.47283872085967,33.15,160.34061508991243,5976992.0,3.236959974529992e-05,2.6826305788917307e-05
DNK,Flood,21.3052607257764,33.15,17.656734826487188,5976992.0,3.564545631946036e-06,2.9541171924752765e-06
DNK,all_hazards,214.77809944663608,33.15,177.99734991639963,5976992.0,3.593414537724596e-05,2.9780422981392583e-05
DOM,Earthquake,4692.5604943955095,40.6,4762.948901811442,11427557.0,0.00041063549229249167,0.00041679502467687905
DOM,Flood,686.8481254372662,40.6,697.1508473188252,11427557.0,6.01045460055256e-05,6.1006114195608493e-05
DOM,Storm surge,889.1241248236684,40.6,902.4609866960234,11427557.0,7.780526711209301e-05,7.897234611877442e-05
DOM,Tsunami,2536.5090656844773,40.6,2574.5567016697446,11427557.0,0.00022196424534871954,0.00022529370902895032
DOM,Wind,6305.754088087611,40.6,6400.340399408926,11427557.0,0.0005518024620737058,0.0005600794990048114
DOM,all_hazards,15110.795898428532,40.6,15337.457836904961,11427557.0,0.0013223120128325356,0.0013421466930250237
DZA,Earthquake,19086.566926451684,43.7,20852.074367148467,46814308.0,0.0004077079795017302,0.0004454209676056403
DZA,Flood,2212.547327283567,43.7,2417.207955057297,46814308.0,4.7262202984685086e-05,5.163395676076846e-05
DZA,Tsunami,80.99488274433823,43.7,88.48690939818951,46814308.0,1.7301309408298468e-06,1.8901680528566077e-06
DZA,all_hazards,21380.10913647959,43.7,23357.769231603954,46814308.0,0.00045670031342724514,0.0004989450924192654
ECU,Earthquake,34109.15750853701,38.35,32702.154761309863,18135478.0,0.001880797269778994,0.0018032143824006108
ECU,Flood,19706.42327187053,38.35,18893.53331190587,18135478.0,0.0010866227662634825,0.0010417995771551138
ECU,Tsunami,1121.8488227484113,38.35,1075.5725588100393,18135478.0,6.18593467869119e-05,5.930764873195177e-05
ECU,all_hazards,54937.42960315596,38.35,52671.26063202578,18135478.0,0.0030292793828293886,0.0029043216082876764
EGY,Earthquake,4070.585601728109,44.44,4522.4206035199295,116538258.0,3.492917837958509e-05,3.8806317179719034e-05
EGY,Flood,550.8195104623018,44.44,611.9604761236172,116538258.0,4.726512305189097e-06,5.251155171065087e-06
EGY,Tsunami,843.9422224613876,44.44,937.6198091546015,116538258.0,7.24176109154976e-06,8.045596572711783e-06
EGY,all_hazards,5465.3473346517985,44.44,6072.000888798148,116538258.0,4.689745177632395e-05,5.2103068923495904e-05
ESP,Earthquake,8401.321162714186,36.56,7678.807542720768,48807137.0,0.00017213304608943128,0.0001573296041257402
ESP,Flood,2063.5469755490367,36.56,1886.0819356518198,48807137.0,4.227961528554803e-05,3.86435683709909e-05
ESP,Tsunami,1456.9539409943889,36.56,1331.6559020688715,48807137.0,2.9851247799976237e-05,2.7284040489178282e-05
ESP,all_hazards,11921.822079257612,36.56,10896.54538044146,48807137.0,0.0002442639091749555,0.0002232572129859094
EST,Earthquake,88.26078447940958,36.39,80.29524868014286,1371986.0,6.433067427758707e-05,5.852483092403484e-05
EST,Flood,29.578639747576688,36.39,26.90916751035789,1371986.0,2.15589953159702e-05,1.9613295988703887e-05
EST,all_hazards,117.83942422698627,36.39,107.20441619050075,1371986.0,8.588966959355727e-05,7.813812691273873e-05
ETH,Earthquake,34346.53551958779,31.92,27408.535344631062,132059767.0,0.0002600832660835135,0.00020754644633464377
ETH,Flood,53319.390940839774,31.92,42548.87397079014,132059767.0,0.0004037519689160119,0.0003221940711949775
ETH,all_hazards,87665.92646042757,31.92,69957.4093154212,132059767.0,0.0006638352349995254,0.0005297405175296213
FIN,Earthquake,288.84132476173005,34.34,247.97027730794525,5637214.0,5.123831111640077e-05,4.3988090093430064e-05
FIN,all_hazards,288.84132476173005,34.34,247.97027730794525,5637214.0,5.123831111640077e-05,4.3988090093430064e-05
FRA,Earthquake,8420.171450522947,35.83,7542.3685768059295,68516699.0,0.00012289225215772503,0.0001100807348702822
FRA,Flood,1438.9572491879537,35.83,1288.9459559601096,68516699.0,2.1001555389992647e-05,1.8812143240585912e-05
FRA,Storm surge,858.1552180423478,35.83,768.692536561433,68516699.0,1.2524760103261071e-05,1.1219053862496105e-05
FRA,Tsunami,598.3051136638707,35.83,535.9318055644121,68516699.0,8.732252463941244e-06,7.82191514457537e-06
FRA,Wind,542.0725791099251,35.83,485.56151273771536,68516699.0,7.911539624959532e-06,7.086761619057499e-06
FRA,all_hazards,11857.661610527044,35.83,10621.5003876296,68516699.0,0.00017306235973987952,0.00015502060873699708
GAB,Earthquake,73.55087402247321,41.05489361702128,75.49058271078928,2538952.0,2.896898957620042e-05,2.9732969631087664e-05
GAB,Flood,815.6508698668097,41.05489361702128,837.1614922753184,2538952.0,0.0003212549389932577,0.0003297271836077714
GAB,all_hazards,889.2017438892829,41.05489361702128,912.6520749861077,2538952.0,0.0003502239285694581,0.000359460153238859
GBR,Earthquake,24774.97119971378,35.08,21727.649742148984,69226000.0,0.0003578853494310487,0.00031386545145102975
GBR,Flood,448.2420976173609,35.08,393.1083196104255,69226000.0,6.475054135980136e-06,5.678622477254579e-06
GBR,Storm surge,0.5495726521887844,35.08,0.48197521596956383,69226000.0,7.938818539115135e-09,6.962343858803973e-09
GBR,Tsunami,483.8603563795877,35.08,424.3455325448984,69226000.0,6.989575540686848e-06,6.129857749182365e-06
