iso3,hazard,JEL,h_week,JEL_adj,pop,JEL_pop_share,JEL_adj_pop_share
MOZ,Wind,2888.3977671766115,37.23,2688.376221799631,34631766.0,8.34031324644724e-05,7.762746554130769e-05
MOZ,all_hazards,38810.924832284276,37.23,36123.268287648585,34631766.0,0.0011206741473214006,0.0010430674626193935
MRT,Earthquake,545.3032868962584,47.59,648.7745855848235,5169395.0,0.0001054868677855452,0.0001255030009478524
MRT,Flood,4806.390752174514,47.59,5718.403397399628,5169395.0,0.0009297781949675957,0.001106203607462697
MRT,Tsunami,0.7615296837941847,47.59,0.9060299412941314,5169395.0,1.4731505017399226e-07,1.752680809445073e-07
MRT,all_hazards,5352.455568754566,47.59,6368.084012925746,5169395.0,0.0010354123778033148,0.0012318818764914937
MUS,Storm surge,424.91152026398197,40.28,427.8859009058298,1259509.0,0.0003373628296931439,0.0003397243695009959
MUS,Tsunami,229.80124530602396,40.28,231.40985402316613,1259509.0,0.00018245303948286512,0.00018373021075924518
MUS,Wind,319.1848069759194,40.28,321.41910062475085,1259509.0,0.0002534200287381189,0.00025519396893928576
MUS,all_hazards,973.8975725459254,40.28,980.7148555537469,1259509.0,0.000773235897914128,0.000778648549199527
MWI,Earthquake,8615.420997026513,30.92,6659.720430701495,21655286.0,0.00039784378728715533,0.0003075332475729711
MWI,Flood,3755.662666918178,30.92,2903.1272415277517,21655286.0,0.0001734293727138112,0.00013406090510777608
MWI,all_hazards,12371.08366394469,30.92,9562.847672229245,21655286.0,0.0005712731600009665,0.00044159415268074713
MYS,Earthquake,638.1179732131601,44.7,713.0968350657065,35557673.0,1.794599925628317e-05,2.0054654168896442e-05
MYS,Flood,3093.2533242833483,44.7,3456.710589886642,35557673.0,8.69925690661295e-05,9.721419593139973e-05
MYS,Tsunami,218.62620196310456,44.7,244.31478069376936,35557673.0,6.148495768075278e-06,6.870944020824123e-06
MYS,Wind,274.87981160241316,44.7,307.17818946569673,35557673.0,7.730534323840965e-06,8.63887210689228e-06
MYS,all_hazards,4224.877311062026,44.7,4721.300395111814,35557673.0,0.00011881759841432891,0.00013277866622801257
NAM,Earthquake,166.28561364094662,44.91,186.6971727153728,3030131.0,5.487736788968748e-05,6.161356479814661e-05
NAM,Flood,290.8242751959597,44.91,326.5229549762637,3030131.0,9.597745945503995e-05,0.0001077586926031461
NAM,all_hazards,457.1098888369063,44.91,513.2201276916364,3030131.0,0.00015085482734472744,0.0001693722574012927
NER,Earthquake,40.41501383540675,39.74,40.152316245476605,27032412.0,1.4950576306474888e-06,1.4853397560482802e-06
NER,Flood,125169.91915228224,39.74,124356.31467779241,27032412.0,0.004630364436302696,0.004600267067466729
NER,all_hazards,125210.33416611764,39.74,124396.46699403788,27032412.0,0.004631859493933343,0.004601752407222777
NGA,Earthquake,44287.21556631719,43.42,48073.77249723731,232679478.0,0.000190335718246356,0.00020660942215641945
NGA,Flood,150757.1168761594,43.42,163646.85036907103,232679478.0,0.0006479175480880156,0.0007033144984495411
NGA,all_hazards,195044.3324424766,43.42,211720.62286630837,232679478.0,0.0008382532663343717,0.0009099239206059607
NIC,Earthquake,3605.0723910986308,36.45,3285.1222163886277,6916140.0,0.0005212549762003995,0.0004749935970626141
NIC,Flood,7154.161757577855,36.45,6519.22990159282,6916140.0,0.0010344154047746076,0.0009426110376008612
NIC,Storm surge,142.21181068818603,36.45,129.59051248960952,6916140.0,2.0562309422334716e-05,1.8737404461102513e-05
NIC,Tsunami,77.56461362979314,36.45,70.68075417014902,6916140.0,1.1215014969302695e-05,1.0219682390777084e-05
NIC,Wind,805.3429942611092,36.45,733.8688035204358,6916140.0,0.00011644399827954743,0.0001061095934322376
NIC,all_hazards,11784.353567255574,36.45,10738.492188161643,6916140.0,0.0017038917036461918,0.0015526713149475926
NLD,Earthquake,4105.927058285117,31.23,3205.702550756105,17994237.0,0.00022818011446026397,0.0001781516243648511
NLD,Flood,9.793169533314959,31.23,7.646017113135654,17994237.0,5.442392213304159e-07,4.2491477205372223e-07
NLD,Storm surge,0.10617842408260568,31.23,0.08289880460249438,17994237.0,5.900690542344512e-09,4.606964140935477e-09
NLD,Wind,8.365663593720624,31.23,6.531491850797377,17994237.0,4.6490793656439137e-07,3.629768714726486e-07
NLD,all_hazards,4124.192069836235,31.23,3219.9629585246403,17994237.0,0.00022919516230870108,0.00017894412297251837
NOR,Earthquake,77.14908261699732,33.24,64.11088765472478,5572272.0,1.3845175292411663e-05,1.1505340667994093e-05
NOR,all_hazards,77.14908261699732,33.24,64.11088765472478,5572272.0,1.3845175292411663e-05,1.1505340667994093e-05
NPL,Earthquake,17299.70005754456,41.04,17749.49225904072,29651054.0,0.0005834430053496433,0.0005986125234887339
NPL,Flood,114413.42000408261,41.04,117388.16892418875,29651054.0,0.0038586628321570834,0.003958988065793167
NPL,all_hazards,131713.12006162718,41.04,135137.66118322947,29651054.0,0.004442105837506727,0.004557600589281901
PAK,Earthquake,139367.16261531887,46.93,163512.52353842286,251269164.0,0.0005546528686477377,0.0006507464781409583
PAK,Flood,162607.3077964345,46.93,190779.02387216678,251269164.0,0.0006471439042016095,0.0007592615856045384
PAK,Storm surge,2227.4518774240423,46.93,2613.3579151877575,251269164.0,8.86480394953693e-06,1.0400631233794202e-05
PAK,Tsunami,68.62640197708359,46.93,80.51592611961333,251269164.0,2.731190763108663e-07,3.2043695628172395e-07
PAK,Wind,2612.543469060918,46.93,3065.166625075722,251269164.0,1.0397389904401155e-05,1.2198737705338655e-05
PAK,all_hazards,306883.0921602154,46.93,360050.58787697274,251269164.0,0.0012213320857795962,0.0014329278696409112
PAN,Earthquake,1673.3268186013256,36.01,1506.4124684458434,4515577.0,0.0003705676635790566,0.0003336035391370457
PAN,Flood,664.614306032095,36.01,598.3190290053934,4515577.0,0.00014718258730436775,0.00013250112422075704
PAN,Storm surge,5.567185858162808,36.01,5.011859068811067,4515577.0,1.232884713993983e-06,1.109904463773083e-06
PAN,Tsunami,168.05782574832136,36.01,151.2940576299263,4515577.0,3.721735356263914e-05,3.3504922544765884e-05
PAN,Wind,182.2908718882999,36.01,164.10735741744196,4515577.0,4.0369341922040065e-05,3.634250006531656e-05
PAN,all_hazards,2693.8570081282046,36.01,2425.144771567416,4515577.0,0.0005965698310820975,0.0005370619904316582
PER,Earthquake,52631.3775593808,38.45,50591.9116789548,34217848.0,0.0015381264642762105,0.0014785240637855074
PER,Flood,5348.9434777094775,38.45,5141.671917948236,34217848.0,0.00015632027700016312,0.00015026286626640683
PER,Tsunami,1685.6478824966332,38.45,1620.3290270498887,34217848.0,4.926224122851423e-05,4.7353329380909306e-05
PER,all_hazards,59665.968919586914,38.45,57353.91262395292,34217848.0,0.0017437089825048878,0.0016761402594328235
PHL,Earthquake,91876.02643612669,39.99,91853.05742951766,115843670.0,0.0007931035544378617,0.0007929052785492523
PHL,Flood,42998.21865892101,39.99,42987.469104256284,115843670.0,0.00037117452044570936,0.000371081726815598
PHL,Storm surge,26389.68488189009,39.99,26383.08746066962,115843670.0,0.0002278042890206266,0.00022774733794837145
PHL,Tsunami,19457.363634788904,39.99,19452.49929388021,115843670.0,0.0001679622514962527,0.00016792026093337867
PHL,Wind,29046.93397067784,39.99,29039.672237185172,115843670.0,0.0002507425219753297,0.00025067983634483585
PHL,all_hazards,209768.22758240454,39.99,209715.78552550892,115843670.0,0.0018107871373757801,0.001810334440591436
POL,Earthquake,2177.6200663383397,39.13,2130.256829895481,36554707.0,5.957153661054758e-05,5.8275855689268174e-05
POL,Flood,195.5228167390655,39.13,191.27019547499083,36554707.0,5.348772642031175e-06,5.2324368370669975e-06
POL,all_hazards,2373.1428830774053,39.13,2321.527025370472,36554707.0,6.492030925257875e-05,6.350829252633518e-05
PRT,Earthquake,1414.0278614494162,37.74,1334.1352872775242,10701636.0,0.00013213193398181513,0.00012466647971184257
PRT,Flood,657.9450972216015,37.74,620.771199228581,10701636.0,6.148079576072308e-05,5.800713080024223e-05
PRT,Tsunami,234.6583216512101,37.74,221.40012647791673,10701636.0,2.192733163893914e-05,2.068843740133908e-05
PRT,all_hazards,2306.6312803222277,37.74,2176.3066129840217,10701636.0,0.00021554006138147733,0.00020336204791342386
PRY,Earthquake,358.29481300250626,41.61,372.71617922585716,6929153.0,5.170831312319215e-05,5.378957272640064e-05
PRY,Flood,5947.307016018442,41.61,6186.686123413184,6929153.0,0.0008583021642065692,0.0008928488263158836
PRY,all_hazards,6305.601829020948,41.61,6559.4023026390405,6929153.0,0.0009100104773297613,0.0009466383990422842
ROU,Earthquake,5101.518769082885,38.78,4945.922446625857,19069340.0,0.0002675246636266848,0.0002593651613860709
ROU,Flood,3947.7586331544417,38.78,3827.3519948432318,19069340.0,0.00020702125155639585,0.0002007071033839258
ROU,all_hazards,9049.277402237327,38.78,8773.274441469088,19069340.0,0.0004745459151830806,0.0004600722647699966
RUS,Earthquake,34901.14722687547,39.17,34176.94842191781,143533851.0,0.00024315621007671195,0.00023811071871762023
RUS,Flood,40418.705691177514,39.17,39580.01754808558,143533851.0,0.00028159702683081716,0.0002757538885240777
RUS,Tsunami,95.02424949979523,39.17,93.05249632267449,143533851.0,6.620337212285569e-07,6.482965215130645e-07
RUS,Wind,16.502778512934054,39.17,16.16034585879067,143533851.0,1.1497481881771606e-07,1.1258909132724844e-07
RUS,all_hazards,75431.37994606572,39.17,73866.17881218487,143533851.0,0.0005255302454475754,0.0005146254928545383
RWA,Earthquake,13420.665444623406,29.92,10038.657752578309,14256567.0,0.0009413672621623008,0.0007041427120974011
RWA,Flood,3227.6092863985295,29.92,2414.2517462261003,14256567.0,0.0002263945651431042,0.00016934313472704196
RWA,all_hazards,16648.274731021935,29.92,12452.909498804407,14256567.0,0.001167761827305405,0.0008734858468244428
SDN,Earthquake,11008.291295363699,50.76,13969.521653816531,50448963.0,0.00021820649307228968,0.00027690403970873556
SDN,Flood,80801.00088655541,50.76,102536.47012503882,50448963.0,0.0016016384893095903,0.00203247924293387
SDN,all_hazards,91809.29218191913,50.76,116505.99177885537,50448963.0,0.0018198449823818802,0.002309383282642606
SEN,Earthquake,1553.1145195623517,45.46,1765.1146514826128,18501984.0,8.394313385863654e-05,9.540137163034044e-05
SEN,Flood,2142.2125762622804,45.46,2434.624592922082,18501984.0,0.00011578285746340936,0.00013158721750716474
SEN,Tsunami,351.82117317361013,45.46,399.8447633118079,18501984.0,1.901532144734371e-05,2.1610912824906125e-05
SEN,all_hazards,4047.148268998242,45.46,4599.584007716503,18501984.0,0.0002187413127693896,0.0002485995019624113
SLE,Earthquake,283.02177205745767,42.71,302.19649711435045,8642022.0,3.274948525442977e-05,3.496826288041739e-05
SLE,Flood,2250.862924250852,42.71,2403.358887368847,8642022.0,0.00026045558831612,0.00027810145442453706
SLE,Tsunami,5.349094173709344,42.71,5.711495303978152,8642022.0,6.189632673591139e-07,6.608980287226938e-07
SLE,all_hazards,2539.233790482019,42.71,2711.2668797871756,8642022.0,0.00029382403683790885,0.0003137306153336772
SLV,Earthquake,4216.29388214628,42.96,4528.299629425105,6338193.0,0.0006652201790236239,0.0007144464722713722
SLV,Flood,2393.1089692921464,42.96,2570.199033019765,6338193.0,0.00037756959582836095,0.0004055097459196596
SLV,Storm surge,81.08411961360723,42.96,87.08434446501417,6338193.0,1.2792939503989107e-05,1.3739617027284301e-05
SLV,Tsunami,821.9876473891738,42.96,882.8147332959727,6338193.0,0.00012968801161295876,0.0001392849244723177
SLV,Wind,556.4974191724295,42.96,597.6782281911894,6338193.0,8.780064273404573e-05,9.429789029636514e-05
SLV,all_hazards,8068.972037613637,42.96,8666.075968397046,6338193.0,0.0012730713687029785,0.0013672786499869989
SRB,Earthquake,5359.231434865794,40.96,5487.8529893025725,6587202.0,0.0008135823730418156,0.0008331083499948191
SRB,Flood,10647.147647019334,40.96,10902.679190547798,6587202.0,0.0016163384160709409,0.0016551305380566436
SRB,all_hazards,16006.379081885127,40.96,16390.53217985037,6587202.0,0.0024299207891127564,0.002488238888051462
SVK,Earthquake,1997.4669286478422,37.91,1893.0992816259925,5422069.0,0.00036839570441612643,0.0003491470288603838
SVK,Flood,1017.7025022659687,37.91,964.5275465225717,5422069.0,0.00018769633921404702,0.00017788920549011305
SVK,all_hazards,3015.169430913811,37.91,2857.626828148564,5422069.0,0.0005560920436301735,0.0005270362343504968
SVN,Earthquake,1739.3986772360684,38.11,1657.212089736664,2126324.0,0.0008180308726403259,0.0007793789139080705
SVN,Flood,150.1179106487686,38.11,143.0248393706143,2126324.0,7.059973487049415e-05,6.72638973978633e-05
SVN,all_hazards,1889.516587884837,38.11,1800.2369291072785,2126324.0,0.00088863060751082,0.0008466428113059339
SWE,Earthquake,295.59595348805357,35.07,259.16375222065096,10569709.0,2.7966328447458067e-05,2.451947846630886e-05
SWE,Flood,50.28390966115918,35.07,44.08641779542131,10569709.0,4.757359891474702e-06,4.171015284850445e-06
SWE,all_hazards,345.8798631492127,35.07,303.2501700160723,10569709.0,3.272368833893277e-05,2.8690493751159307e-05
SWZ,Earthquake,166.0441363789589,42.74,177.4181597209176,1242822.0,0.0001336025081459444,0.0001427542799539416
SWZ,Flood,152.7900665645135,42.74,163.25618612418268,1242822.0,0.00012293801249455957,0.00013135926635043688
SWZ,all_hazards,318.8342029434724,42.74,340.6743458451003,1242822.0,0.00025654052064050394,0.0002741135463043785
TCD,Earthquake,682.1886144334463,41.05489361702128,700.1795248077071,20299123.0,3.360680234478338e-05,3.4493092376833576e-05
TCD,Flood,17434.149943496384,41.05489361702128,17893.92928083604,20299123.0,0.0008588622249097354,0.0008815124318836848
TCD,all_hazards,18116.33855792983,41.05489361702128,18594.108805643747,20299123.0,0.0008924690272545189,0.0009160055242605185
TGO,Earthquake,603.7767220299653,41.05489361702128,619.6997272843513,9515236.0,6.345367808323044e-05,6.512710008289351e-05
TGO,Flood,3061.4174481254036,41.05489361702128,3142.15419125203,9515236.0,0.0003217384674563409,0.0003302234638480885
TGO,all_hazards,3665.1941701553687,41.05489361702128,3761.8539185363816,9515236.0,0.00038519214553957136,0.00039535056393098203
TJK,Earthquake,5494.967382922316,40.29,5534.805896448503,10590927.0,0.0005188372446455646,0.0005225988146692449
TJK,Flood,8580.04919127658,40.29,8642.254547913335,10590927.0,0.0008101320301118664,0.0008160054873301775
TJK,all_hazards,14075.016574198893,40.29,14177.060444361836,10590927.0,0.001328969274757431,0.0013386043019994224
TUN,Earthquake,3519.191285060837,44.26,3893.985156919816,12277109.0,0.0002866465782018256,0.00031717443878032
TUN,Flood,160.00833131096698,44.26,177.04921859558496,12277109.0,1.3033062695050356e-05,1.4421083872073218e-05
TUN,Tsunami,249.96653916825193,44.26,276.58797558967075,12277109.0,2.036037467519853e-05,2.252875457810717e-05
TUN,all_hazards,3929.166155540056,44.26,4347.622351105072,12277109.0,0.0003200400155720745,0.0003541242772305004
TUR,Earthquake,79366.16386276315,42.76,84842.4291692938,85518661.0,0.0009280566713125121,0.0009920925816330754
TUR,Flood,6744.556566159979,42.76,7209.930969225017,85518661.0,7.886648934037893e-05,8.430827710486506e-05
TUR,Tsunami,616.6580432721878,42.76,659.2074482579687,85518661.0,7.2108009650921424e-06,7.7083462316835e-06
TUR,all_hazards,86727.37847219533,42.76,92711.5675867768,85518661.0,0.0010141339616179833,0.0010841092049696242
TZA,Earthquake,171680.56080183267,39.71,170435.8767360194,68560157.0,0.002504086459455346,0.002485931832624295
TZA,Flood,62056.9016444386,39.71,61606.98910751642,68560157.0,0.0009051452674537867,0.0008985829642647466
TZA,Storm surge,8.912530603618005e-06,39.71,8.847914756741773e-06,68560157.0,1.2999577296210108e-13,1.2905330360812584e-13
TZA,Tsunami,14477.27975010585,39.71,14372.319471917584,68560157.0,0.00021116170650113667,0.00020963078412900344
TZA,Wind,315.1223441952381,39.71,312.8377071998226,68560157.0,4.596289710877384e-06,4.562966610473524e-06
TZA,all_hazards,248529.8645494849,39.71,246728.02303150116,68560157.0,0.0036249897232511425,0.0035987085477575723
UGA,Earthquake,68839.63926875875,44.44,76480.83922759097,50015092.0,0.0013763773396389784,0.001529155224338905
UGA,Flood,25163.386378416675,44.44,27956.522266420925,50015092.0,0.0005031158670750156,0.0005589617283203423
UGA,all_hazards,94003.02564717543,44.44,104437.3614940119,50015092.0,0.0018794932067139939,0.002088116952659247
UKR,Earthquake,5874.988593101831,39.0,5728.113878274285,37860221.0,0.0001551757606777264,0.0001512963666607832
UKR,Flood,161715.60517990292,39.0,157672.71505040536,37860221.0,0.004271385663065805,0.004164601021489161
UKR,all_hazards,167590.59377300477,39.0,163400.82892867964,37860221.0,0.004426561423743532,0.004315897388149944
URY,Earthquake,310.6699575745356,36.84,286.1270309261473,3386588.0,9.17353860506609e-05,8.44882905526587e-05
URY,Flood,356.84913602961547,36.84,328.6580542832759,3386588.0,0.00010537128697958401,9.704695530819688e-05
URY,all_hazards,667.519093604151,36.84,614.7850852094231,3386588.0,0.00019710667303024488,0.00018153524586085555
USA,Earthquake,38949.12787767739,37.56,36573.23107713908,340110988.0,0.00011451887546096391,0.00010753322405784513
USA,Flood,641.2042312445969,37.56,602.0907731386766,340110988.0,1.8852793760506112e-06,1.7702773341115241e-06
USA,Storm surge,1019.4882852396097,37.56,957.2994998399936,340110988.0,2.9975164614193812e-06,2.8146679572727993e-06
USA,Tsunami,3189.5982150803434,37.56,2995.0327239604426,340110988.0,9.3781098747693e-06,8.806045172408374e-06
USA,Wind,34796.39533428392,37.56,32673.815218892607,340110988.0,0.00010230894196891964,9.606809650881555e-05
USA,all_hazards,78595.81394352586,37.56,73801.4692929708,340110988.0,0.00023108872314212285,0.00021699231103045337
UZB,Earthquake,43723.41427522798,37.55255319148936,41048.1460071006,36361859.0,0.001202452665448925,0.001128879191987973
UZB,Flood,21874.857270176934,37.55255319148936,20536.418529863928,36361859.0,0.0006015879790463115,0.00056477911456243
UZB,all_hazards,65598.27154540492,37.55255319148936,61584.56453696452,36361859.0,0.0018040406444952365,0.0016936583065504027
VNM,Earthquake,8412.225298453086,41.82,8794.981549532702,100987686.0,8.329951533351389e-05,8.708964328118878e-05
VNM,Flood,170680.46229520603,41.82,178446.4233296379,100987686.0,0.001690111627027537,0.00176701170605729
VNM,Storm surge,12683.641603076663,41.82,13260.747296016652,100987686.0,0.00012559592268582788,0.00013131053716803305
VNM,Tsunami,1501.5783284017054,41.82,1569.9001423439831,100987686.0,1.4868924993505698e-05,1.5545461080710207e-05
VNM,Wind,17928.716756035446,41.82,18744.473368435058,100987686.0,0.00017753369213782607,0.00018561147513009713
VNM,all_hazards,211206.62428117293,41.82,220816.5256859663,100987686.0,0.0020914096821782104,0.0021865688227173195
ZAF,Earthquake,9536.982651867842,42.39,10106.817365316947,64007187.0,0.00014899862185582132,0.00015790128951170666
ZAF,Flood,403.45648668506243,42.39,427.5630117644949,64007187.0,6.303299763588461e-06,6.679921924462872e-06
ZAF,Tsunami,375.58701649676345,42.39,398.0283407324451,64007187.0,5.86788818725565e-06,6.2184945064441765e-06
ZAF,all_hazards,10316.026155049667,42.39,10932.408717813883,64007187.0,0.00016116980980666542,0.00017079970594261365
ZMB,Earthquake,61346.97214262471,43.57,66822.18940635397,21314956.0,0.002878118638510195,0.00313499072699723
ZMB,Flood,13682.8606106767,43.57,14904.055920179595,21314956.0,0.0006419370797986493,0.0006992299641706788
ZMB,all_hazards,75029.83275330141,43.57,81726.24532653356,21314956.0,0.003520055718308844,0.0038342206911679087
ZWE,Earthquake,1958.9192395584575,45.49,2227.780905187856,16634373.0,0.00011776333496660544,0.00013392635269077207
ZWE,Flood,6746.267868865396,45.49,7672.193133867173,16634373.0,0.00040556189697473996,0.0004612252673345231
ZWE,all_hazards,8705.187108423854,45.49,9899.974039055029,16634373.0,0.0005233252319413454,0.0005951516200252951
